,Unnamed: 0,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2690,3436,US-2015-100531,2015-09-27,2015-09-29,First Class,NM-18520,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",24.288,3.0,0.6,-12.7512
2691,3437,CA-2017-152583,2017-10-30,2017-10-30,Same Day,RA-19945,Consumer,United States,Dallas,Texas,Central,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",16.192,2.0,0.6,-8.5008
2692,3439,CA-2017-152583,2017-10-30,2017-10-30,Same Day,RA-19945,Consumer,United States,Dallas,Texas,West,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,54.192,6.0,0.2,4.0644
2693,3440,CA-2015-144099,2015-11-29,2015-11-30,Same Day,PO-19195,Home Office,United States,San Francisco,California,West,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",4.304,1.0,0.2,1.5602
2694,3441,CA-2014-158337,2014-03-11,2014-03-14,Second Class,KA-16525,Consumer,United States,New York City,New York,East,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Rأ©sumأ© Paper, 24lb.",54.594,14.0,0.0,49.014
2695,3442,CA-2017-168858,2017-11-19,2017-11-23,Standard Class,JD-16150,Corporate,United States,New York City,New York,East,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,16.74,3.0,0.0,8.37
2696,3444,CA-2016-116344,2016-07-29,2016-08-02,Standard Class,JO-15145,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",84.784,2.0,0.2,-16.9568
2697,3445,CA-2015-131779,2015-06-12,2015-06-17,Standard Class,LE-16810,Consumer,United States,Newark,Delaware,East,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",29.9,5.0,0.0,5.083
2698,3446,CA-2016-158869,2016-08-06,2016-08-07,First Class,AH-10690,Corporate,United States,New York City,New York,East,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,70.88,2.0,0.0,33.3136
2699,3447,CA-2017-102554,2017-06-11,2017-06-15,Standard Class,KN-16705,Home Office,United States,Auburn,Alabama,South,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.76,2.0,0.0,1.0904
2700,3448,CA-2016-162614,2016-10-07,2016-10-13,Standard Class,Unknown_Customer ID,Consumer,United States,Los Angeles,California,West,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,27.264,2.0,0.2,8.8608
2701,3449,CA-2014-168592,2014-09-08,2014-09-14,Standard Class,DP-13390,Home Office,United States,San Francisco,California,West,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",56.65,5.0,0.0,24.3595
2702,3450,CA-2014-168592,2014-09-08,2014-09-14,Standard Class,DP-13390,Home Office,United States,San Francisco,California,West,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,14.97,1.0,0.0,4.1916
2703,3451,CA-2014-168592,2014-09-08,2014-09-14,Standard Class,DP-13390,Home Office,United States,San Francisco,California,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2.0,0.0,1.9698
2704,3452,CA-2014-157609,2016-06-26,2016-06-28,Second Class,KN-16705,Home Office,United States,Raleigh,North Carolina,South,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conferenceآ phone,471.92,2.0,0.2,8.532
2705,3453,CA-2015-153325,2015-03-01,2015-03-02,Second Class,ST-20530,Consumer,United States,Macon,Georgia,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",58.72,4.0,0.0,27.0112
2707,3455,CA-2016-166485,2016-02-20,2016-02-27,Standard Class,AH-10210,Consumer,United States,Nashville,Tennessee,South,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",16.496,2.0,0.2,5.5674
2708,3456,CA-2017-136448,2017-09-16,2017-09-18,First Class,AS-10090,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,71.976,3.0,0.2,19.7934
2709,3457,CA-2017-136448,2017-09-16,2017-09-18,First Class,AS-10090,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",22.512,3.0,0.2,2.2512
2710,3458,CA-2017-136448,2017-09-16,2017-09-18,First Class,AS-10090,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,3.444,3.0,0.7,-2.7552
2711,3460,CA-2017-136448,2017-09-16,2017-09-18,First Class,AS-10090,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10003628,Technology,Accessories,Staple envelope,47.984,2.0,0.2,14.3952
2712,3463,CA-2016-165470,2016-11-25,2016-11-30,Standard Class,HJ-14875,Home Office,United States,Jacksonville,Florida,South,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",5.08,1.0,0.2,1.651
2713,3464,CA-2017-128699,2017-12-03,2017-12-05,Second Class,ND-18370,Consumer,United States,New York City,Florida,South,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,47.992,1.0,0.2,7.1988
2714,3465,US-2015-147242,2015-09-10,2015-09-14,Standard Class,EH-13765,Corporate,United States,Revere,Massachusetts,East,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,61.96,2.0,0.0,16.1096
2715,3468,CA-2016-146143,2016-12-14,2016-12-19,Standard Class,MC-17845,Consumer,United States,Jackson,Mississippi,South,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",133.38,6.0,0.0,58.6872
2716,3469,CA-2015-100888,2015-04-06,2015-04-10,Standard Class,MH-17455,Consumer,United States,Jacksonville,North Carolina,South,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,47.952,3.0,0.2,16.1838
2717,3470,US-2016-150035,2016-12-01,2016-12-05,Standard Class,CL-11890,Consumer,United States,San Francisco,California,West,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,16.74,2.0,0.0,4.3524
2718,3471,CA-2017-122644,2017-11-12,2017-11-17,Standard Class,SF-20965,Corporate,United States,Columbus,Ohio,East,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,10.848,2.0,0.2,3.5256
2719,3472,CA-2017-122644,2017-11-12,2017-11-17,Standard Class,SF-20965,Corporate,United States,Columbus,Ohio,East,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",18.544,2.0,0.2,3.0134
2720,3473,CA-2017-111815,2017-03-03,2017-03-10,Standard Class,EP-13915,Consumer,United States,Dearborn Heights,Michigan,Central,FUR-CH-10000785,Furniture,Binders,Global Ergonomic Managers Chair,180.98,1.0,0.2,47.0548
2721,3474,CA-2017-111815,2017-03-03,2017-03-10,Standard Class,EP-13915,Consumer,United States,Dearborn Heights,Michigan,Central,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,99.98,2.0,0.0,42.9914
2722,3475,CA-2016-144911,2016-11-27,2016-11-30,First Class,RW-19630,Corporate,United States,Overland Park,Kansas,Central,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",34.95,5.0,0.0,15.378
2723,3477,CA-2014-143385,2014-08-31,2014-09-05,Standard Class,SJ-20500,Consumer,United States,Santa Fe,New Mexico,West,TEC-AC-10001635,Technology,Accessories,KeyTronicآ KT400U2 -آ Keyboardآ - Black,92.52,9.0,0.0,18.504
2724,3478,CA-2016-131289,2016-12-08,2016-12-14,Standard Class,SP-20620,Corporate,United States,San Francisco,California,West,OFF-AR-10003056,Office Supplies,Art,Newell 341,8.56,2.0,0.0,2.4824
2725,3479,CA-2016-131289,2016-12-08,2016-12-14,Standard Class,SP-20620,Corporate,United States,San Francisco,California,West,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,45.36,7.0,0.0,21.7728
2726,3481,CA-2014-124023,2014-04-07,2014-04-10,First Class,PJ-19015,Consumer,United States,Mobile,Alabama,South,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",8.96,2.0,0.0,2.7776
2727,3483,CA-2014-124688,2014-08-27,2014-08-29,First Class,CC-12610,Corporate,United States,Springfield,Virginia,South,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",29.12,4.0,0.0,12.5216
2728,3485,CA-2016-151169,2016-10-21,2016-10-26,Standard Class,MY-18295,Corporate,United States,Newark,Delaware,East,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,7.92,4.0,0.0,8.532
2729,3486,US-2016-134761,2016-11-30,2016-11-30,Same Day,DB-13210,Consumer,United States,Hickory,North Carolina,West,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,36.192,1.0,0.2,2.7144
2730,3487,CA-2017-120705,2017-09-05,2017-09-11,Standard Class,MG-17875,Home Office,United States,New York City,Florida,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,2.0,0.2,-29.4368
2731,3488,CA-2015-157322,2016-06-26,2016-06-26,Standard Class,RH-19600,Consumer,United States,Carol Stream,Illinois,Central,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,408.422,2.0,0.3,-5.8346
2732,3490,CA-2015-157322,2015-07-02,2015-07-06,Standard Class,RH-19600,Consumer,United States,Carol Stream,Illinois,Central,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,68.6,5.0,0.2,6.0025
2733,3491,CA-2015-157322,2015-07-02,2015-07-06,Standard Class,RH-19600,Consumer,United States,Carol Stream,Illinois,Central,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,435.504,3.0,0.2,48.9942
2734,3492,CA-2015-157322,2015-07-02,2015-07-06,Standard Class,RH-19600,Consumer,United States,Carol Stream,Illinois,Central,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6â€‌ x 11â€‌",11.168,2.0,0.2,3.7692
2735,3493,CA-2017-142034,2017-09-24,2017-09-28,Standard Class,KB-16240,Corporate,United States,Saint Cloud,Minnesota,Central,TEC-AC-10002305,Technology,Accessories,KeyTronicآ E03601U1 -آ Keyboardآ - Beige,72.0,4.0,0.0,12.96
2736,3498,CA-2016-107328,2016-08-08,2016-08-15,Standard Class,CA-12055,Home Office,United States,Los Angeles,California,West,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,15.24,5.0,0.2,5.334
2737,3500,CA-2016-108616,2016-09-29,2016-10-03,Standard Class,JK-15730,Consumer,United States,Mobile,Alabama,South,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,62.94,3.0,0.0,30.2112
2738,3501,CA-2016-108616,2016-09-29,2016-09-29,Standard Class,JK-15730,Consumer,United States,Mobile,Alabama,South,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",25.92,9.0,0.0,7.776
2739,3502,CA-2017-125115,2017-04-10,2017-04-10,Same Day,RD-19930,Consumer,United States,Austin,Texas,Central,OFF-PA-10004101,Office Supplies,Paper,Staple envelope,10.368,2.0,0.2,3.6288
2740,3503,CA-2017-125115,2017-04-10,2017-04-10,Same Day,RD-19930,Consumer,United States,Austin,Texas,Central,TEC-AC-10001714,Technology,Accessories,Logitechآ MX Performance Wireless Mouse,95.736,3.0,0.2,20.3439
2741,3505,CA-2014-166863,2014-06-20,2014-06-24,Standard Class,SC-20020,Consumer,United States,Plano,Texas,Central,TEC-PH-10000369,Technology,Phones,HTC One Mini,201.584,2.0,0.2,20.1584
2742,3506,CA-2014-166863,2014-06-20,2014-06-24,Standard Class,SC-20020,Consumer,United States,Plano,Texas,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,3.392,4.0,0.8,-5.088
2743,3507,CA-2014-166863,2014-06-20,2014-06-24,Standard Class,SC-20020,Consumer,United States,Plano,Texas,Central,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",193.0656,4.0,0.32,-19.8744
2744,3508,CA-2014-166863,2014-06-20,2014-06-24,Standard Class,SC-20020,Consumer,United States,Plano,Texas,Central,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,15.552,3.0,0.2,5.4432
2745,3509,CA-2014-166863,2014-06-20,2014-06-24,Standard Class,SC-20020,Consumer,United States,Plano,Texas,Central,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",11.648,2.0,0.2,4.0768
2746,3513,CA-2017-140326,2017-09-04,2017-09-06,First Class,HW-14935,Corporate,United States,Chicago,Illinois,Central,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",17.76,3.0,0.2,5.55
2747,3514,CA-2017-140326,2017-09-04,2017-09-06,First Class,HW-14935,Corporate,United States,Chicago,Illinois,Central,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",6.912,3.0,0.2,0.864
2748,3515,CA-2016-168536,2016-12-20,2016-12-24,Standard Class,SC-20800,Consumer,United States,Jackson,Mississippi,South,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,66.3,3.0,0.0,8.619
2749,3516,US-2016-113649,2016-08-09,2016-08-12,First Class,HA-14920,Consumer,United States,Fayetteville,North Carolina,South,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,30.816,9.0,0.2,8.532
2750,3517,US-2016-113649,2016-08-09,2016-08-12,First Class,HA-14920,Consumer,United States,Fayetteville,North Carolina,South,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,44.784,2.0,0.2,4.4784
2751,3520,CA-2015-168767,2015-04-10,2015-04-15,Standard Class,DM-12955,Corporate,United States,Sacramento,California,West,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,12.832,2.0,0.2,4.3308
2752,3521,CA-2016-114482,2016-11-21,2016-11-25,Second Class,DM-13345,Corporate,United States,Des Moines,Iowa,Central,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,40.46,7.0,0.0,19.8254
2753,3523,CA-2016-137673,2016-09-05,2016-09-10,Standard Class,Unknown_Customer ID,Corporate,United States,San Diego,California,West,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,116.0,3.0,0.0,29.0
2754,3526,CA-2017-148922,2017-12-10,2017-12-15,Second Class,Unknown_Customer ID,Home Office,United States,Jackson,Mississippi,South,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,38.97,3.0,0.0,0.7794
2755,3527,CA-2017-148922,2017-12-10,2017-12-15,Second Class,SU-20665,Home Office,United States,Jackson,Mississippi,South,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,45.84,8.0,0.0,22.0032
2756,3528,CA-2016-130680,2016-06-26,2016-06-29,Standard Class,BD-11320,Consumer,United States,San Diego,California,West,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,38.24,4.0,0.2,-9.56
2757,3529,CA-2015-141145,2015-09-17,2015-09-23,Standard Class,DB-13405,Consumer,United States,Orlando,Florida,South,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,87.168,3.0,0.2,10.896
2758,3530,US-2016-152835,2016-05-19,2016-05-23,Standard Class,RP-19855,Corporate,United States,Lafayette,Indiana,Central,OFF-AR-10003056,Office Supplies,Binders,Newell 341,21.4,5.0,0.0,6.206
2759,3531,CA-2016-155565,2016-05-28,2016-05-28,Same Day,Unknown_Customer ID,Corporate,United States,New York City,New York,East,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,54.9,5.0,0.0,15.372
2760,3533,CA-2014-110849,2014-04-18,2014-04-23,Standard Class,JL-15835,Consumer,United States,New York City,California,West,OFF-AR-10002375,Office Supplies,Art,Newell 351,13.12,4.0,0.0,3.8048
2761,3534,CA-2014-110849,2014-04-18,2014-04-23,Standard Class,JL-15835,Consumer,United States,Los Angeles,California,West,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",10.75,5.0,0.0,3.5475
2762,3535,CA-2014-110849,2014-04-18,2014-04-23,Standard Class,JL-15835,Consumer,United States,Los Angeles,California,West,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",11.62,2.0,0.0,3.6022
2763,3536,CA-2016-145842,2016-06-17,2016-06-20,Second Class,FM-14380,Consumer,United States,New York City,New York,East,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",40.74,3.0,0.0,8.532
2764,3537,CA-2014-158771,2014-05-09,2014-05-09,Same Day,SB-20290,Corporate,United States,Henderson,California,South,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,83.25,3.0,0.0,14.985
2765,3538,CA-2014-158771,2014-05-09,2014-05-09,Same Day,SB-20290,Corporate,United States,Henderson,Kentucky,South,OFF-LA-10001641,Office Supplies,Labels,Avery 518,9.45,3.0,0.0,4.536
2767,3540,CA-2014-158771,2014-05-09,2014-05-09,Same Day,SB-20290,Corporate,United States,New York City,Kentucky,South,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),45.36,7.0,0.0,21.7728
2768,3541,CA-2016-157511,2016-09-18,2016-09-20,First Class,SV-20365,Consumer,United States,Columbus,Ohio,East,FUR-FU-10002107,Furniture,Furnishings,Staple envelope,5.352,3.0,0.2,1.6056
2769,3542,CA-2016-157511,2016-09-18,2016-09-20,First Class,SV-20365,Consumer,United States,Columbus,Ohio,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",99.372,2.0,0.3,-7.098
2770,3543,CA-2016-157511,2016-09-18,2016-09-20,First Class,SV-20365,Consumer,United States,Columbus,Ohio,East,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",2.672,1.0,0.2,0.3674
2771,3544,CA-2017-121216,2017-12-23,2017-12-25,Second Class,MM-17920,Consumer,United States,College Station,Texas,Central,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,28.672,8.0,0.2,10.3936
2772,3546,CA-2017-155292,2017-10-30,2017-11-01,First Class,RD-19810,Home Office,United States,Richmond,Kentucky,South,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,105.98,7.0,0.0,4.2392
2773,3547,CA-2017-155292,2017-10-30,2017-11-01,First Class,RD-19810,Home Office,United States,Richmond,Kentucky,South,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",35.06,2.0,0.0,10.518
2774,3548,CA-2017-155292,2017-10-30,2017-11-01,First Class,RD-19810,Home Office,United States,Richmond,Kentucky,South,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",33.94,1.0,0.0,9.1638
2775,3549,CA-2017-155292,2017-10-30,2017-11-01,First Class,RD-19810,Home Office,United States,Richmond,Kentucky,South,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,30.0,8.0,0.0,14.4
2776,3550,CA-2016-152555,2016-03-29,2016-04-02,Second Class,ME-17320,Home Office,United States,Chicago,Illinois,Central,OFF-PA-10001295,Office Supplies,Paper,Staple envelope,45.528,3.0,0.2,15.9348
2777,3553,CA-2017-107832,2017-11-23,2017-11-26,Second Class,FH-14275,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,7.476,1.0,0.7,-5.9808
2778,3556,CA-2017-118542,2017-12-01,2017-12-05,Standard Class,CC-12550,Consumer,United States,Los Angeles,California,West,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,45.36,7.0,0.0,21.7728
2779,3557,CA-2017-118542,2017-12-01,2017-12-05,Standard Class,CC-12550,Consumer,United States,Los Angeles,California,West,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",10.128,3.0,0.2,3.6714
2780,3558,CA-2017-152737,2017-11-07,2017-11-12,Standard Class,TS-21505,Consumer,United States,San Francisco,California,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,21.792,4.0,0.2,7.6272
2781,3560,CA-2017-109757,2017-09-04,2017-09-09,Second Class,Unknown_Customer ID,Consumer,United States,Akron,Ohio,East,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,8.256,4.0,0.2,0.6192
2782,3561,CA-2017-109757,2017-09-04,2017-09-09,Second Class,MD-17350,Consumer,United States,Akron,Ohio,East,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,25.56,5.0,0.7,-20.448
